CT 065,Sony12,1,-1,0
CT 066,Sony12,1,-1,1
CT 067,Sony12,1,-1,2
CT 068,Sony12,1,-1,3
CT 069,Sony12,1,-1,4
CT 070,Sony12,1,-1,5
CT 071,Sony12,1,-1,6
CT 072,Sony12,1,-1,7
CT 073,Sony12,1,-1,8
CT 064,Sony12,1,-1,9
CT 074,Sony12,1,-1,11
CT 055,Sony12,1,-1,14
CT 053,Sony12,1,-1,16
CT 054,Sony12,1,-1,17
CT 049,Sony12,1,-1,18
CT 050,Sony12,1,-1,19
CT 051,Sony12,1,-1,20
CT 048,Sony12,1,-1,21
CT 079,Sony12,1,-1,22
CT 075,Sony12,1,-1,36
CT 080,Sony12,1,-1,37
CT 076,Sony12,1,-1,42
CT 093,Sony12,1,-1,47
CT 060,Sony12,1,-1,51
CT 059,Sony12,1,-1,52
CT 057,Sony12,1,-1,58
CT 052,Sony12,1,-1,59
CT 082,Sony12,1,-1,64
CT 083,Sony12,1,-1,65
CT 085,Sony12,1,-1,66
CT 094,Sony12,1,-1,71
CT 095,Sony12,1,-1,72
CT 096,Sony12,1,-1,73
CT 086,Sony12,1,-1,88
CT 087,Sony12,1,-1,89
CT 091,Sony12,1,-1,90
CT 089,Sony12,1,-1,91
CT 088,Sony12,1,-1,92
CT 092,Sony12,1,-1,94
CT 090,Sony12,1,-1,95
CT 056,Sony12,1,-1,96
CT 058,Sony12,1,-1,99
CT 063,Sony12,1,-1,101
CT 084,Sony12,1,-1,107
CT 061,Sony12,1,-1,116
CT 062,Sony12,1,-1,117
CT 077,Sony12,1,-1,120
CT 078,Sony12,1,-1,121
CT 018,Sony12,17,-1,0
CT 019,Sony12,17,-1,1
CT 020,Sony12,17,-1,2
CT 021,Sony12,17,-1,3
CT 022,Sony12,17,-1,4
CT 023,Sony12,17,-1,5
CT 024,Sony12,17,-1,6
CT 025,Sony12,17,-1,7
CT 026,Sony12,17,-1,8
CT 029,Sony12,17,-1,13
CT 011,Sony12,17,-1,15
CT 002,Sony12,17,-1,18
CT 003,Sony12,17,-1,19
CT 001,Sony12,17,-1,21
CT 004,Sony12,17,-1,28
CT 033,Sony12,17,-1,29
CT 010,Sony12,17,-1,31
CT 017,Sony12,17,-1,32
CT 027,Sony12,17,-1,39
CT 038,Sony12,17,-1,40
CT 028,Sony12,17,-1,44
CT 037,Sony12,17,-1,48
CT 032,Sony12,17,-1,49
CT 005,Sony12,17,-1,50
CT 008,Sony12,17,-1,51
CT 009,Sony12,17,-1,52
CT 034,Sony12,17,-1,53
CT 081,Sony12,17,-1,54
CT 006,Sony12,17,-1,56
CT 007,Sony12,17,-1,57
CT 042,Sony12,17,-1,61
CT 041,Sony12,17,-1,62
CT 040,Sony12,17,-1,63
CT 043,Sony12,17,-1,64
CT 044,Sony12,17,-1,65
CT 045,Sony12,17,-1,66
CT 046,Sony12,17,-1,67
CT 047,Sony12,17,-1,68
CT 035,Sony12,17,-1,74
CT 031,Sony12,17,-1,75
CT 030,Sony12,17,-1,76
CT 039,Sony12,17,-1,95
CT 036,Sony12,17,-1,111
CT 014,Sony12,17,-1,121
CT 015,Sony12,17,-1,122
CT 012,Sony12,17,-1,123
CT 013,Sony12,17,-1,124
CT 016,Sony12,17,-1,125
CT 106,Sony12,7,-1,0
CT 107,Sony12,7,-1,1
CT 108,Sony12,7,-1,2
CT 109,Sony12,7,-1,3
CT 110,Sony12,7,-1,4
CT 111,Sony12,7,-1,5
CT 112,Sony12,7,-1,6
CT 113,Sony12,7,-1,7
CT 114,Sony12,7,-1,8
CT 105,Sony12,7,-1,9
CT 115,Sony12,7,-1,11
CT 100,Sony12,7,-1,16
CT 101,Sony12,7,-1,17
CT 099,Sony12,7,-1,21
CT 116,Sony12,7,-1,22
CT 124,Sony12,7,-1,29
CT 097,Sony12,7,-1,38
CT 098,Sony12,7,-1,41
CT 121,Sony12,7,-1,42
CT 125,Sony12,7,-1,48
CT 120,Sony12,7,-1,49
CT 126,Sony12,7,-1,70
CT 102,Sony12,7,-1,77
CT 117,Sony12,7,-1,79
CT 122,Sony12,7,-1,80
CT 123,Sony12,7,-1,88
CT 103,Sony12,7,-1,90
CT 104,Sony12,7,-1,99
CT 118,Sony12,7,-1,100
CT 119,Sony12,7,-1,101
CT 127,Sony12,7,-1,104
