VOLUME +,Sony12,1,-1,18
VOL. UP,Sony12,1,-1,18
VOLUME -,Sony12,1,-1,19
VOL. DOWN,Sony12,1,-1,19
MUTE,Sony12,1,-1,20
POWER,DirecTV,12,-1,16
OFF,DirecTV,12,-1,91
ACTION,NEC1,12,251,14
DSS POWER,NEC1,12,251,21
POWER,NEC1,12,251,21
HD OUTPUT ON,NEC1,12,251,55
STANDARD OUTPUT ON,NEC1,12,251,56
OFF,NEC1,12,251,72
SYSTEM OFF,NEC1,12,251,73
ON,NEC1,12,251,74
OFF,NEC1,12,251,115
ON,NEC1,12,251,116
